id	tgt_text
audio_0_28	▁അതന ൽ ▁നങങൾ ▁ അ വ ത ര പപ കകകയ ണ ങ ക ൽ ▁ ക ർ ശ ന മയ ▁സ ഹ ഷ ണ ത ▁ ഭ ര ണ ക ട ▁ മ തത തത ല ളള ▁ഗണനലവര ▁ മ ചച പപ ട തത ▁പരസസ ▁സ ല കഷ ന ▁ഒര ▁ മ ര യ ദ യ ട ▁ചയയണ ട വ ര ▁അങങന ▁ അ വ ▁ ക ർ ശ ന മയ ▁സ ഹ കക ▁പരതയക ▁സവശഷത ▁പരസസ സ ▁ലവല ൽ ▁ റ ഫ ർ ▁സ മയ ▁ 0 6 5 6 ▁പല കക ണടതണട
audio_0_1	▁നമമൾ ▁ഉൽപപനന ▁രപകൽപപനയ ല ▁പരകരയയ ല ▁ഗണനലവര ▁എങങന ▁ അ വ ത ര പപ കക ▁എനന തന കകറചച ▁സസര കകകയ യ ര നന ▁ഡസ ൻ ▁ഘടട ങങൾ ▁ ത നന
audio_0_31	▁അതന ൽ ▁സസററ തത നറ ▁ മനന ▁ലവല ൽ ▁ടളറൻസ ▁ഡസ ൻ ▁അടസഥന പര മയ ▁പ ന ത ട ര നന ▁രപകൽപപന ▁പരമറററകൾ ▁രപകൽപപന ▁ചയയ ക യ ▁ ഒ ട വ ൽ ▁ഒര ▁ഗണനലവര മളള ▁ഡസ ന നറ ▁ഡസ ൻ ▁ഘടട ▁സ ഹ കകകയ ▁ചയയനന ▁പരകരയ
audio_0_38	▁ ഈ ▁സചക ▁വളര ▁ ക ട പപ മളള ത യരകക ▁അതന ൽ ▁ടർഗററ ൽ ▁നനന ▁എന ത ങ ക ല ▁വയതയസ മ ണട ക ▁നങങൾ ▁ചയയണ ▁ചതര തത ല കക ▁ വരനന ▁നഷട ▁ഘടക തത നറ ▁വയതയന തത നറ ▁ചതര മയ ▁ റ കക ർ ഡ ച യ യ ക ▁പരകരയയ ട ▁ആദയ ▁ഘടട തത ൽ ▁ ത നന ▁നയനതരണ ▁വ ടട ▁പ ക മപ ൾ ▁നങങൾകക ▁ മ മപ ▁ഇത ▁ചയയ ന ക ▁പരസസ സ ▁നയനതരണ തത മ ണ ▁അത ▁എനന ▁നങങൾകക ▁ റ പപ ർ ടട ▁ചയയ ൻ ▁കഴയ ▁നഷട തത നറ ▁കണ കക കൾ ▁ ന കക കക ണട ▁പരകരയയ ട ▁നയനതരണ ▁നയനതരണ തത മ ക ▁ടർഗററ ൽ ▁നനന ളള ▁വയതയന ങങൾ ▁അങങന യ ണ ▁ മ ഴ വ ൻ ▁ ത തത വ ച ന ത യ ▁പരതയക ▁ മ ട ര ക സ ▁അല ല ങ ക ൽ ▁പരതയക ▁നലവര മളള ▁ ഫ ര യ ▁വ ർ കക
audio_0_65	▁അതന ൽ ▁സ ഗ മ ▁സ ക വ യ റ ന ▁ n ▁മനസ ▁ 1 ▁സ ഗ മ ▁ i ▁കണ ട ▁പര തന ധ ക ര കക മനന ▁നങങൾകകറയ ▁ 1 ▁ മ ത ൽ ▁ n ▁ y i ▁മനസ ▁ m u ▁സ ക വ യ ർ ▁ y i ▁ μ ▁ 2 ▁വ ര ▁വയതയസ പപ ട നന
audio_0_16	▁അതന ൽ ▁എഞച ന കള ട ▁ ക ര യ തത ൽ ▁ഒര ▁ ബ എ ചച പ ▁അല ല ങ ക ൽ ▁അടസഥന ▁പരമറററകൾ ▁തരഞഞടകക ക ▁എഞച ൻ ▁ ആ ർ പ എ ▁വളര ▁ ന ല ല ▁പരമറററ ണ
audio_0_74	▁ ഹ ല ▁ മ ന ഫ ക ച റ ഗ ▁സസററ ▁ ട ക ന ള ജ ▁പ ർ ടട ▁ 2 ▁ മ ഡ യ ൾ ▁ 1 7 ▁ ല കക ▁സ വ ഗ ത
audio_0_9	▁അത ക ണട ▁ അ വ ൻ ▁ഉൽപപനന ▁അല ല ങ ക ൽ ▁ഒര ▁പരകരയ ▁രപകൽപപന ▁ചയയനന ▁പരകരയയ ▁ മനന യ ▁കണ ണ മനന ▁പ സററ ല ററ ▁ചയയനന ▁ഘടട ▁ ഒ നന ▁സസററ ▁ ത ല തത ല ളള ▁രപകൽപപനയ ണ ▁ ത ട ർ നന ▁പര മ ററ ർ ▁ഡസ ൻ ▁ലവല നറ ▁രപകൽപപന ▁അല ല ങ ക ൽ ▁പരമറററകൾ ▁ലവല നറ ▁രപകൽപപനയ ▁ ഒ ട വ ൽ ▁രപകൽപപനയ ▁സ ഹ ഷ ണ ത ▁ ആ യരകക ണട ▁പരമറററകൾ
audio_0_76	▁അതന ൽ ▁ r ▁ചർടട കള ൽ ▁ ഈ ▁ x ▁പല ടട ▁ചയയനന ത മയ ▁ബനധപപടട ▁ചല ▁പര ശ ന ങങൾ ▁ ന കക ▁ ക ട ത ▁എന കക ▁ ആ വ ശ യ മളള ▁ഒര ▁ ച കക ല സററ ▁ ഉ ണട യരകക
audio_0_60	▁അതന ൽ ▁ ഞ ൻ ▁ ഇ വ ട ▁ചയയ ൻ ▁ ആ ഗ ര ഹ കകനന ത ▁ ച ർ കകനന ത ല ട ▁കണ കക ക ടട നന ത ▁നങങൾകകറയ ▁മനസ ▁ μ 2 ▁പല സ ▁ y 1 ▁ y 2 ▁ y 3 ▁പല സ ▁എനന വ യ ട ▁ ഇ ര ടട ▁ μ ▁ ത വ ണ ▁കറ യ കക ക ▁ y ▁ n ▁വ ര ▁ ഇ വ ട ▁ n ▁കണ ട ▁ ഹ ര കകനന ▁അതന ൽ ▁എന കക ▁ഇത ▁ എ ഴ ത ൻ ▁കഴയ നന ത ▁ y ▁ 1 ▁ ആ ണ ▁മനസ ▁ p l u s 2 ▁പല സ ▁വ ▁ 2 ▁മനസ ▁ p l u s 2 ▁പല സ ▁വ ▁ എ ൻ ▁മനസ ▁ μ 2 ▁ ന ▁പല സ ▁ ട ▁ 2 ▁മനസ ▁കണ ട ▁വ ഭ ജ ചച ▁ ട ▁വ ▁ 1 ▁പല സ ▁ y 2 ▁പല സ ▁ y 3 ▁പല സ ▁മററ ▁ y n ▁വ ര ▁ n ▁കണ ട ▁ ഹ ര ചച ൽ ▁അങങന യ ണ ▁എന കക ▁ എ ഴ ത ൻ ▁കഴയ ക ▁ശര ശ ര ▁ഗണനലവര ▁നഷട തത നറ ▁മലയ ▁ മ മപ ▁ ക മപ യ ടട ഗ ▁ ഫ ▁ ആ ണ
audio_0_52	▁അതന ൽ ▁വ യ ക ത മയ ▁ y ▁ ഉ ളള ട തത ▁ഒര ▁പരകരയ ▁ ഉ ണട നന ▁അനവദകക നന ▁ഗണനലവര ▁സവശഷത കൾ
audio_0_94	▁ അ പപ ൾ ▁നങങൾ ▁ഉപ ഗ ര പപ കള ട ▁അടസഥന തത ൽ ▁ ത ര മ ന ങങൾ ▁ എ ട കക ണ
audio_0_87	▁അത ▁ ക ടട ർ ▁ w e a r ▁കണ ട ▁ ആ യരകക
audio_0_54	▁അതന ൽ ▁ടർഗററ ▁നഷട തത ൽ ▁നനന ▁ y 1 ▁ അ ക ല ▁കരണ ▁ മ തത തത ല ളള ▁ശര ശ ര ▁നഷട ▁നഷട മ യരകക ▁കരണ ▁ y 2 ▁ടർഗററ ൽ ▁നനന ▁ y 3 ▁ടർഗററ ൽ ▁നനന ▁ അ ക ല ▁എനന ങ ങ ന ▁പ ക നന ▁ y ▁ n ▁ടർഗററ ൽ ▁നനന ▁ അ ക ല യ ളള ▁സവശഷത കൾ ▁ഇത ▁ y 1 ▁മനസ ▁ ട ▁ യ ട ▁ n ▁ ത വ ണ ▁ k ▁ ആ യ ▁കണകകകക ▁സ ക വ യ ർ ▁പല സ ▁ y 2 ▁മനസ ▁ ട ▁സ ക വ യ ർ ▁പല സ ▁ y 3 ▁മനസ ▁ ട ▁സ ക വ യ ർ ▁പല സ ▁മററ ▁അങങന ▁ y ▁വ ര ▁ n ▁മനസ ▁ ട ▁സ ക വ യ ർ
audio_0_0	▁ ഹ ല ▁ ഈ ▁ മ ന ഫ ക ച റ ഗ ▁സസററ സ ▁ ട ക ന ള ജ ▁പ ർ ടട ▁ ര ണട ▁ മ ഡ യ ള ല കക ▁സ വ ഗ ത
audio_0_46	▁ b അ തന ൽ ▁വ യ ക ത മയ ▁ ട ▁ ആ ണ ▁ടർഗററ ▁ y ▁എനന ത ▁ഗണനലവര ▁സവശഷത കള ട ▁മലയ മ ണ ▁ അ വ യ ട ▁ശര കക ▁നങങൾകക റയവനന ▁ടർഗററ ൽ ▁നനന ളള ▁വ യ ത ച ല ന മ ണ
audio_0_63	▁അതന ൽ ▁ശര ശ ര ▁നലവര ▁എന കക ▁ എ ഴ ത ൻ ▁കഴയ നന ത ▁അങങന യ ണ ▁ഇത ത ര തത ല ളള ▁നഷട ▁എലല ▁മലയ ങങള ▁ഒര മ ചച ▁പ റ തത ട കകനന ത ല ട ▁നങങൾകക ▁ എ ക യ എ ൽ ▁ എ ഴ ത ൻ ▁കഴയ ▁ ക ട ത ൽ ▁ ഉ ച ത മയ ▁ ര ത യ ൽ
audio_0_2	▁നങങൾകകറയ മനന ▁നമമൾ കക റയവനന തപല ▁നമമൾ ▁ ച ർ ചച ▁ചയത ത ▁അത ണ ▁ഒര ▁ഉൽപപനന ▁സ കഷ ത ക ര കകനന ▁പരകരയയ ല ▁പര ധ ന ▁പര വ ർ തത ന മ ണ ▁ഉൽപപനന ▁രപകൽപപന ▁അതന ൽ ▁ഇത ▁ഉൽപപനന തത നറ ▁ഗണനലവര തത ൽ ▁വ ല യ ▁സ വ ധ ന ▁ചല തത നന ▁വ സ ത വ തത ൽ ▁ഇത ▁നങങൾകക റയവനന ▁ ഏ ററ വ ▁വ ല യ ▁സ വ ധ ന ▁ചല തത നന ▁രപകൽപപന ▁ ത ക ചച ▁ ക ര തത ററ ത ണ ▁ അ പപ ൾ ▁പരകരയയ ല ▁ഉൽപപനന ▁ ത ല തത ല ▁വളര ▁കറ ഞ ഞ ▁പര തത കക ട ▁അനവദകക ൻ ▁ഇത ന ▁കഴയ
audio_0_68	▁ ഇ പപ ൾ ▁ഇത ▁ശര ശ ര ▁ ആ ണ നന ▁നങങൾകകറയ മ ▁ചല ത ▁ ഉ ണട നന ▁നങങൾകകറയ മ ▁എനന ത ണ ▁ ച ദ യ ▁ഗണനലവര മളള ▁പരമറററകൾ ▁ചല ▁ഗണനലവര ▁പരമറററകൾ ▁ ഉ ണട ▁ അ ഭ ക മയ മ ല ല
audio_0_25	▁അതന ൽ ▁സ മയ തത ▁പര മ ററ ർ ▁ഡസ ൻ ▁ഘടട ▁ ന യ ന ത ര കകകയ ▁ ന കക ▁ചയയ ക യ ▁ചയയ ത ▁ഗണനലവര ▁ മ ചച പപ ട തത നന ▁വയതയന തത നറ ▁കരണ ങങൾ
audio_0_99	▁അതന ൽ ▁പര ഡ കഷ ൻ ▁ഷഫററ നറ ▁ മ ഴ വ ൻ ▁ ഓ ടട തത ന ട യ ല ▁നങങൾ ▁ ച റ യ ▁ഉപ ഗ ര പപ കൾ ▁സ ഷ ട കക ണടതണട
audio_0_81	▁മററ നന ▁ c o n t r o l ▁ചർടട കൾ ▁ ആ സതര ണ ▁ചയയണ ട ത ▁ എ പപ ഴ ണ നന ▁ ആ ▁ ത ര മ ന ങങൾ ▁എന ത കക യ ണ ▁എനന ത ണ
audio_0_5	▁അതന ൽ ▁ ട ഗ ചച ▁മററ യ ▁ഉൽപപനന ▁രപകൽപപന ▁ ത ര തത നറ ▁ ത തത വ ച ന ത ▁നങങൾകകറയ ▁ഉൽപപനന ങങള ല കക ▁ഗണനലവര ▁രപകൽപപന ▁ചയയനന തന ളള ▁ഒര ▁ ത തത വ ച ന ത യ ▁ ര ത ശ സതര വ ▁അദദഹ ▁ ന ർ ദ ദ ശ ചച ▁പരകരയ കൾ
audio_0_92	▁നങങൾകക ▁സ ധ യ മയ ▁ ല കഷ യ ▁എനന ത ▁വ ര യ ബ ള കള ട ▁ ത ര ഞ ഞ ട പപ ▁ഒര പ കഷ ▁സ പ ടട ▁വ ത ▁ ആ യരകക
audio_0_17	▁അതന ൽ ▁ അ വ ട ▁പരമറററകൾ ▁തരഞഞടകക ക ▁പരമറററ ല ▁ ഏ ററ വ ▁ ച റ യ ▁വയതയന ങങള ▁പരതയക ▁എഞച നറ ▁ ശ ഷ യ മ ണ ▁പര മ ട ര ക ▁ഒര ▁പര പപ ർ ടട ▁ ഡ ല വ റ ▁ചയയനന തന യ ▁എലല യ പപ ഴ ▁സ കഷ കകനന ▁അല ല ങ ക ൽ ▁ഒര ▁പരകടന മ യരകക ▁പര മ ട ര ക ▁എലല യ പപ ഴ ▁ ഓ വ ർ ▁സ ഡ ൽ ▁അല പ ▁ മ ത ര ▁സ കഷ കക ണ ▁അങങന ▁എലല യ പപ ഴ ▁ അ വ ട യ ണട ▁പരകടന ▁അളവകൾ കക ▁ അ ന സ ത മ ണ
audio_0_91	▁അതന ൽ ▁ഇത ▁പരകരയ ▁ ആ ര ഭ കകനന
audio_0_86	▁അത ത ര മ ര ▁നയനതരണ ▁ചർടട ൽ ▁സ ല ടട ▁ചയയണ ട ▁പരതയക ▁ അ ള വ ▁ ന ല ന ർ തത നന ണട യ നന ▁കണ ക
audio_0_72	▁അതന ൽ ▁ ഈ ▁പര ഭ ഷ ണ ▁ ഇ വ ട ▁ അ വ സ ന പപ കക ▁സ മയ തത നറ ▁ ത ൽ പപ ര യ ▁പ കഷ ▁ അ ട തത ▁പര ഭ ഷ ണ തത ൽ ▁ ന മ കക ▁ചയയ ൻ ▁കഴയ മ ങ ക ൽ ▁നമമൾ ▁ശര മ ചച ▁കണ ▁ ഈ ▁ എ ക യ എ ല ല ന പപ ▁എന ത ങ ക ല ▁അത വ ഴ ▁ ഏ ത ▁ ത ര തത ല ളള ത ണ നന ▁സ ന ദ ർ ഭ ച ത മയ ▁ മ റ നന ▁നമമൾ ▁ ച ർ ചച ▁ചയയനന ▁പര മ ററ ർ
audio_0_21	▁അതന ൽ ▁വ യ ക ത മയ ▁പരമറററകൾ ▁ ഉ തത ര വ ദ തത പപ ടട വ ർ കക ▁നയനതരണ മ ല ല തത ▁ ഈ ▁ഘടക ങങള ▁ഡസ ൻ ▁ഘടട ▁കണകകകക ണ ▁ ന ൺ ▁ ക ൺ ഫ ർ മ ൻ സ ന ▁കരണ മ ക നന ▁ഘടക ▁ ഇ വ യ ▁ശബദ ▁എനന ▁വ ള കകനന ▁ഘടക
audio_0_15	▁അതന ൽ ▁വ യ ക ത മയ ▁പര ▁പല ▁സസററ ▁നർമമ കകനന തന യ ▁ഉൽപപനന ▁പരസസ സ ▁ഡസ ൻ ▁പരമറററകൾ ▁സ ജ ജ മ കക യരകക നന ▁ലവൽ ▁ ന ർ ദ ദ ശ ക കക ▁പരകടന ▁വയതയന തത നറ ▁കരണ ങങള ട ▁കറ ഞ ഞ ▁സ ൻ സററ വ ▁ ആ യ തന ൽ ▁ഗണനലവര ▁നഷട ▁കറ യ കകനന
audio_0_44	▁ 0 1 ▁ലവല ൽ ▁അല ല ങ ക ൽ ▁ 0
audio_0_35	▁ആദയ മയ ▁ ട ഗ ചച ▁ ന ർ ദ ദ ശ ചച ▁ഇത ▁ അ ന ര പ മ ല ല ത തത ▁സ ഭ വ കകനന ത ▁വ ര ▁ ക തത ര കകനന തപല യ ണ നന ▁നങങൾകകറയ ▁ ത ര തത ൽ ▁ ന ട പ ട ▁സ വ ക ര ചച
audio_0_56	▁ l ▁ k n 2 2 ▁ 2
audio_0_97	▁ഉപ ഗ ര പപ കൾ ▁അടസഥന പര മയ ▁ ഉ ത പ ദ ന ▁ ദ ർ ഘ യ ▁എനന ണ ▁ അ ർ ത ഥ മ കകനന ത
audio_0_40	▁ 0 3 ▁മലയ മളള ▁ഒര ▁ഷഫററ ▁വ യ സ തത കകറചച ▁ഡസ ൻ ▁വ ശ തത നറ ▁ അ ർ ത ഥ ▁ഷഫററ ന ▁ 0
audio_0_88	▁അത ▁ ക ടട ർ ▁ ഇ നറ ▁ ത യ മ ന ▁ഉണടക ക
audio_0_84	▁ഒര ▁ മ ല ല ച യ ത ▁ഉൽപപനന തത കകറചച ▁അടസഥന പര മയ ▁ f a c e ▁മലലഗ ▁ ഓ പപ റ ഷ ൻ ▁ ന ട തത നന തന കകറചച ▁നങങൾകകറയ ▁ ത ട ർ നന ▁ മനന ▁ ന ല ▁മലലഗ ▁ ഓ പപ റ ഷ ന ▁പര ശ ല ന ▁ ന ൽ ക നന ത ▁ഉൽപപനന തത ന ളള ൽ ▁ഒര ▁സ ല ടട ▁സ ഷ ട കക ൻ ▁പര ശ ല ന ▁ ന ൽ ക നന ത ▁ ഒ നന യരകക
audio_0_50	▁അതന ൽ ▁അതന ൽ ▁ ഏ ത ണട ▁ നറ ശ ത മ ന ▁സ ഹ ച ര യ ങങള ൽ ▁പ ർ ണ ണ മ ക ▁പരതയക ▁ ആ ട ര ബ യ ടട ▁പരമറററകള ട ▁രപകൽപപന ▁ ആ ട ര ബ യ ടട ▁ടളറൻസ കള മയ ളള ▁സ ഥ ര ത ▁ ആ ട ര ബ യ ടട ▁രപകൽപപന ▁ചയത ▁ഘടട ▁അതന ൽ ▁നങങൾ ▁പര മ ർ ശ ചച ത ▁അങങന യ ണ ▁ഗണനലവര ▁നഷട
audio_0_78	▁ ക ട ത ▁ r ▁ചർടട കള ൽ ▁ ഈ ▁ x ▁സ ഷ ട കകനന തന മ മപ ▁ഒര ൾ ▁ശര ദ ധ കക ണട ▁വ വ ധ ▁വ ശ ങങൾ ▁എന ത കക യ ണ നന ▁ ക ട ▁അത ൽ ▁കണ
audio_0_14	▁അതന ൽ ▁ അ ട തത ▁ഘടട ▁വ യ ക ത മയ ▁പരമറററകള ട ▁രപകൽപപനയ ണ
audio_0_37	▁അതന ൽ ▁നങങൾകക ▁ ക തത ര കക ന വ ല ല ▁പരസസ സ ▁ ക യ യ ൽ ▁നനന ▁ യ എ സ എ ൽ ▁അല ല ങ ക ൽ ▁ എ ൽ എ സ എ ൽ ▁സ പ സ ഫ ക കഷ ന ൽ ▁നനന ▁പ ക നന ▁അതന ൽ ▁ ഏ ത ങ ക ല ▁ടർഗററ ൽ ▁നനന ളള ▁വയതയന ▁എങങന യ ങ ക ല ▁ഒര ത ര ▁സചക മയ ▁ മ റ ണടതണട ▁ ഈ ▁പരതയക ▁ ക സ ▁ഗണനലവര ▁നഷട ▁എനന റ യ പപ ട നന
audio_0_73	▁ നന ദ
audio_0_77	▁അത ൽ ▁ റ കക ർ ഡ ഗ ന ▁ലവൽ ▁എങങന ▁ ച ർ കക ▁എനന തന കകറചച ▁സസരകകനന
audio_0_3	▁അതന ൽ ▁ഗണനലവര ▁നഷട പപ ട നന ത ▁ശര കക ▁സ ഭ വ കകനന ▁ടർഗററ ൽ ▁നനന ▁ഉൽപപനന തത നറ ▁പര വ ർ തത ന ▁സവശഷത കള ട ▁വയതയന ▁ഉണടക മപ ൾ ▁മലയ ങങൾ
audio_0_83	▁അതന ൽ ▁ ഉ ദ ഹ രണതതന ▁നങങൾ ▁ഒര ▁മലലഗ നറ ▁സ ല ടട ▁വ ത ▁ ന ര കഷ കകനന ▁എനന ▁വ ച ര ക കക
audio_0_33	▁അതന ൽ ▁പര മ പര ഗ ത വ ▁ ഏ ത മയ ▁ ര ണട ▁ ആ ശ യ ങങൾ ▁നങങൾ ▁പര ശ ധ കകകയ ണ ങ ക ൽ ▁ ട ഗ ചച ▁ഡസ ൻ ▁എനന ▁ ആ ശ യ ▁ അ വ ത ര പപ ചച തന ശ ഷ ▁നങങൾകക ▁അത ▁കണ ട തത ന ക ▁ അ ധ ക ▁സസററ ▁ഗണനലവര ▁ ന ര കഷ ണ ▁നങങൾകക ▁കറ ഞ ഞ ▁സവശഷത ▁എനന ▁വ ള കക പപ ട നന ▁ ഒ നന ▁ ഉ ണട യ ര നന ▁ അ പപ ർ ▁സ പ സ ഫ ക കഷ ൻ ▁പര ധ യ ല ▁പര ധ ▁ടർഗററ ▁മലയ ▁എനന വ ▁ ത മ മ ൽ ▁ എ വ ട യ ങ ക ല ▁ ആ യരകക ▁ l s l ▁ u s l
audio_0_71	▁പ കഷ ▁നമമൾ ▁പറയ ക ▁ ഭ നന സ ഖ യ ▁വ സതര ▁എനന ങ ങ ന യ ളള ▁ അ ഭ ക മയ മ ല ല തത ▁സ വ ഭ വ സ വ ശ ഷ ത കള കകറചച ▁സസരകകനന ▁അത ത ര തത ല ളള ▁സ ഹ ച ര യ തത ല ണ ▁ ന ല ല ത ▁അത ▁കറ ചച ▁ ബ ദ ധ മ ടട ണ ▁ടർഗററ ൽ ▁നനന ളള ▁വയതയന മയ ▁ഇത ▁മനസ സ ല കക ക
audio_0_55	▁ a v e r a g e ▁ q u a l i t y ▁ l o s s ▁ 1 n l ▁ l ▁ l
audio_0_30	▁ ഒ പപ ▁എനന ര നന ല ▁ഗണനലവര ▁നഷട പപ ട നന ത ല ട ▁ഗണനലവര ▁ മ ചച പപ ട തത നന ▁ ഈ ▁ഗണനലവര ▁ മ ചച പപ ട തത നന തന യ ▁വ ർ ദ ധ ചച വരനന ▁ ഉ ൽ പപ ദ ന ▁ഉണടക ▁ ക ർ ശ ന മയ ▁നലവര ▁പല ർ തത നന തന ▁പരകരയയ ൽ ▁ അ ധ ക മയ ▁ അ ട ചച ൽ പപ കകനന തന ൽ ▁ചല വ ▁പരകരയ
audio_0_39	▁അതന ൽ ▁ ഉ ദ ഹ രണതതന ▁ ഞ ൻ ▁സസര കകകയ ണ ങ ക ൽ ▁ഒര ▁ 0
audio_0_7	▁പ നന ട ▁അദദഹ തത നറ ▁ ര ത ▁വളര ▁പര ച ര തത ല ണട ▁പ ട ഞ ഞ റ ൻ ▁നങങൾകകറയ മ ▁അദദഹ തത ന ▁പല ർ കക ▁ഉപ ദ ശ ക ▁പ ദ വ ▁ ന ൽ ക മനന ▁ ബ ൽ ▁ ല ബ കൾ ▁ ബ യ ഗ ▁സ റ ക സ ▁എനന വ യ ൾ പപ ട ▁ ദ ർ ഘ ക ല തത കക ▁ ക മപ ന
audio_0_4	▁ ഈ ▁ ഫ ഗ ഷ ണ ൽ ▁സ വ ഭ വ സ വ ശ ഷ ത കൾ ▁ എ ത ര മ ത ര ▁തരഞഞടകക നന ▁എനന തന കകറചച ▁ഡസ ൻ ▁പര ശ ന ങങൾ ▁അല വ ൻ സ ▁പര വ ർ തത ന പര മയ ▁സ വ ഭ വ സ വ ശ ഷ ത കള ൽ ▁ഒര ▁ടളറൻസ ▁ ന ൽ ക ▁അല ല ങ ക ൽ ▁ഉപ ഭ ക ത വ നറ ▁ ആ വ ശ യ ▁ഇത ▁രപകൽപപനയ ട ▁അടസഥന തത ൽ ▁വ വ ർ തത ന ▁ചയയനന തന ക കൾ ▁ ക ട ത ല യരകക ണ ▁പരതയക ▁ഉൽപപനന തത നറ ▁രപകൽപപന
audio_0_41	▁ 9 9 7 ▁ മ ത ൽ ▁ 1
audio_0_95	▁അടസഥന പര മയ ▁ഇത ▁ശര കക ▁ ന ങങള ട ▁ശര ശ ര ▁ ഉ ൽ പ ദ ന ▁ ന ല യ ▁അടസഥന മ കക യ ളള ത ണ
audio_0_11	▁സസററ ▁രപകൽപപനയ കകറചച ▁സസര കക മപ ൾ ▁അത ▁നങങൾകകറയ മനന ▁അദദഹ ▁ അ ർ ത ഥ മ കക മപ ൾ ▁അത ▁പരകരയയ ണ ▁ഒര ▁അടസഥന ▁ ഫ ഗ ഷ ണ ൽ ▁പര ടട ട പപ ▁ഡസ ൻ ▁നർമമ കകനന തന ▁ ശ സതര യ ▁ അ റ വ ▁പര യ ഗ കകനന തന ളള ▁ ഇ പപ ൾ ▁ ഈ ▁ഘടട തത ൽ ▁പ ത യ ത ▁ മ ചച പപ ടട ത ▁ ആ യ ▁ ആ ശ യ ങങൾ ▁ ന ൽ ക നന തന യ ▁ ആ ശ യ ങങള ▁ ര ത കള ▁സ മ ന വ യ പപ ചച ര കകനന ▁ഉപ ഭ ക ത വ നറ ▁ഉൽപപനന ങങൾ ▁അത യ ത ▁അടസഥന ▁ഡസ ൻ ▁ ആ ശ യ ▁ ഈ ▁സ മയ തത ▁സ ഥ പ ചച ▁ ഭ ഗ ങങൾ ▁മററ ര യ ല കൾ ▁ഉപ സബ ല കൾ ▁എനന വ ▁തരഞഞടകക നന ത ൾ പപ ട യ ളള ▁ഘടട ▁പ റ തത കക
audio_0_58	▁അതന ൽ ▁നമമൾ ▁മലയ ങങൾ ▁ഒര മ ചച ▁ ശ ഖ ര കകകയ ണ ങ ക ൽ ▁പറയ ടട ▁അത യ ത ▁അതന ൽ ▁നങങൾ ▁ ഇ വ ട ▁കണകകകക ൻ ▁ശര മ കകനന ത ▁ ന ങങള മയ ▁ബനധപപടട ത ണ ▁ ര പപ പ ട തത യ ത ▁മലയ ങങള ൽ ▁ യ ഥ ർ ത ഥ യ ബ ധ മളള ത മയ ▁ ഈ ▁സ മ വ ക യ ▁ മ ഴ വ ൻ ▁ കക ര യ ▁ചയത ▁വ ത ര ണ തത കകറചച ▁നങങൾകക റയവനന ▁അത ത ര ▁സ ഥ ത വ വ ര കക ണ കക കള ട ▁പരമറററകള ട ▁പര ധ ന യ ▁കണ കക ല ട തത ▁ സററ ൻ ഡ ർ ഡ ▁ ഡ വ യ ഷ ന ല ▁ m e a n ▁ l i k e ▁എനന വ ▁പല
audio_0_8	▁അതന ൽ ▁ ട ഗ ചച ▁അടസഥന പര മയ ▁രപകൽപപന ▁ചയത ത നറ ▁ആദയ ▁വ ക ത വ യ ര നന ▁ഒര ▁ ഗ ണ പര മയ ▁നർമമ കക ൻ ▁കഴയ ക ▁ ര ത ▁അല ല ങ ക ൽ ▁ ഗ ണ പര മയ ▁ ര ത യ ൽ ▁നർമമ ചച ▁ഡസ ൻ ▁ഉൽപപനന ▁രപകൽപപനയ ▁നങങൾകക ▁വ ശ വ സ കക
audio_0_93	▁ ഇ വ ട ▁ഇത ▁വ ര യ ബ ള ണ ▁ഇത ▁പരകരയയ ട ▁ഗണനലവര തത നറ ▁പര ത ഫ ല ന ▁വ ര യ ബ ൾ ▁ ആ ണ
audio_0_70	▁അതന ൽ ▁നമമൾ ▁ ആ യരകക മപ ൾ ▁ഒര ▁ഷഫററ നറ ▁ ഡ മ ൻ ഷ ണ ൽ ▁ എ ത ര ▁എനന ങ ങ ന യ ളള ▁ ക വ ണട ററ ററ വ ▁പരമറററകള കകറചച ▁സസരകകനന ▁ടർഗററ ൽ ▁നനന ▁ അ ക ല ▁ശര ശ ര ▁ഗണനലവര ▁നഷട ▁ഒര പ കഷ ▁ അ ർ ത ഥ മ കകനന
audio_0_47	▁ടർഗററ ൽ ▁നനന ളള ▁വയതയന തത നറ ▁ചതര
audio_0_42	▁ 0 3 ▁വ ര ▁പ ക മനന ▁പറയ നന
